Employee_ID,Name,Age,Gender,Department,Job_Role,Salary,Joining_Date,City,Email,Experience_Years,Performance_Score
EMP22483,Karthik Sharma,58,Unknown, IT ,N/A,123058,2026-01-06,Bengaluru,anjali7437@company.com,16.5,N/A
EMP21670,Pooja Gupta,18,F,IT,Sales Executive,46598,2020-05-19,Delhi,arun1421@company.com,21.7,good
EMP13948,Divya Das,49,F,IT,Data Analyst,143925,2020-06-05,Delhi,sneha1774@company.com,5.2,
EMP27784,Suresh Kumar,34,,Sales,HR Executive,125759,2017-01-31,Pune,sneha805@company.com,17.3,good
EMP19904,Sneha Verma,26,F,Finance ,Software Engineer,120263,2022-05-29,Chennai,meena2979@company.com,22.3,Poor
EMP27565,Vignesh Verma,twenty five,Male,Marketing,Marketing Analyst,164951,2021-09-24,Bengaluru,amit2508@company.com,8.1,good
EMP21876,Divya Nair,46,male,Marketing,Operations Manager,89441,2015-06-11,Pune,vijay887@company.com,2.1,Good
EMP10339,Rahul Verma,36,female,H.R,Software Engineer,80983,2015-02-15,Pune,karthik6996@company.com,22.5,N/A
EMP24494,Arun Rao,50,Unknown,Sales,Software Engineer,103108,2015-10-21,Chennai,divya1527@company.com,8.7,good
EMP24790,Nisha Das,56,F,Human Resources,Operations Manager,58611,2023-04-17,Kochi,amit8473@company.com,15.2,
EMP23902,Ravi Menon,19,Unknown, IT ,software engineer,129977,2016-02-08,Hyderabad,suresh3176@company.com,21.7,Excellent
EMP23014,Anjali Verma,50,Male,Sales,Operations Manager,167133,2026-03-31,Bangalore,arun4766@company.com,7.3,N/A
EMP26564,Priya Nair,63,M,HR,N/A,66076,2025-02-28,Chennai,arun2482@company.com,21.6,N/A
EMP29294,Sneha Nair,50,,Sales,Operations Manager,128486,2026-06-15,Mumbai ,nisha9648@company.com,8.8,N/A
EMP27915,Amit Kumar,47,M,Operations,Software Engineer,121866,2021-07-05,Mumbai,vijay278@company.com,20.2,Excellent
EMP28181,Rahul Kumar,30,Female,Human Resources,Sales Executive,153420,2025-05-27,Hyd,pooja9465@company.com,21.3,good
EMP26799,Ravi Patel,25,M,Human Resources,Operations Manager,102482,2026-05-28,Hyderabad,amit9601@company.com,1.6,excellent
EMP26460,Sneha Iyer,30,female,it,Accountant,39846,2022-03-17,Bangalore,amit6748@company.com,16.3,N/A
EMP23554,Karthik Nair,35,Unknown,Sales,N/A,102741,2015-12-02,Bengaluru,arun9497@company.com,14.4,Good
EMP23292,Anjali Rao,42,female, IT ,Marketing Analyst,100386,2020-10-13,Pune,sneha5632@company.com,19.8,good
EMP16104,Arun Sharma,25,Male,Marketing,HR Executive,178507,2020-12-10,Hyderabad,ravi3308@company.com,19.5,good
EMP16510,Sneha Iyer,28,Male,Sales,Sales Executive,128110,2021-03-20,Kochi,vijay307@company.com,11.6,Excellent
EMP11161,Ravi Reddy,20,Male,Sales,Marketing Analyst,99905,2019-08-12,Mumbai,suresh3318@company.com,17.3,Poor
EMP19967,Vignesh Sharma,51,M,Marketing,Data Analyst,31743,2026-04-11,Mumbai ,sneha7691@company.com,5.4,Average
EMP10452,Pooja Nair,44,Unknown,Finance,Operations Manager,129160,2020-05-29,Hyd,pooja9120@company.com,2.9,Average
EMP27638,Amit Rao,,Female,H.R,N/A,86628,2024-09-17,Mumbai,anjali8770@company.com,15.6,Good
EMP27123,Meena Gupta,50,F,Sales,N/A,146647,2021-10-29,Delhi,anjali4613@company.com,12.3,
EMP26519,Rahul Menon,54,F,Marketing,software engineer,50688,2020-06-12,Hyderabad,pooja8628@company.com,24.1,Average
EMP27970,Amit Iyer,38,male,Human Resources,Data analyst,23709,2022-02-24,Bengaluru,arun429@company.com,18.4,Average
EMP22199,Karthik Das,33,Unknown,Marketing,Software Engineer,43834,2021-06-18,Pune,pooja9054@company.com,23.2,Poor
EMP12902,Amit Iyer,48,F,Human Resources,Sales Executive,137339,2021-05-17,Mumbai,anjali8127@company.com,16.9,Average
EMP24392,Amit Kumar,63,male,it,Operations Manager,103001,2025-02-01,Mumbai ,meena9552@company.com,15.7,Excellent
EMP19274,Karthik Gupta,37,M,Marketing,Data Analyst,166727,2018-06-30,Chennai ,ravi5229@company.com,2.8,Excellent
EMP16107,Meena Das,44,,Marketing,Accountant,124807,2015-01-18,Bengaluru,anjali2098@company.com,17.9,
EMP29354,Ravi Patel,23,Female,Sales,Sales Executive,40119,2025-01-21,Mumbai,suresh1555@company.com,23.1,Excellent
EMP24230,Priya Reddy,34,female,Finance,Software Engineer,140801,2024-11-24,Bangalore,vijay5804@company.com,18.3,
EMP26960,Pooja Verma,21,male,Finance,software engineer,126270,2016-01-01,Mumbai,pooja7813@company.com,23.5,Average
EMP11852,Ravi Rao,38,F,Sales,Data Analyst,149059,2021-10-21,Chennai,amit5542@company.com,16.7,
EMP28929,Pooja Singh,31,F,Operations,Data Analyst,118678,2024-06-12,Mumbai ,vignesh5068@company.com,2.9,Poor
EMP27949,Vignesh Das,58,M, IT ,HR Executive,118496,15-03-2021,Hyd,pooja3816@company.com,11.2,Poor
EMP28351,Priya Rao,22,F,Finance,Software Engineer,107223,2021-01-15,Mumbai ,rahul4127@company.com,20.5,Good
EMP12006,Pooja Das,39,Unknown,Operations,Data Analyst,153213,2022-05-18,Kochi,arun1134@company.com,17.0,
EMP22069,Divya Kumar,32,Male,HR,HR Executive,123488,2022-01-27,Mumbai ,anjali244@company.com,20.6,Excellent
EMP23391,Meena Reddy,59,female,HR,Accountant,97530,2018-02-08,Chennai,divya8777@company.com,22.0,excellent
EMP13826,Rahul Verma,31,female,Finance,HR Executive,86885,2018-08-25,Pune,ravi7374@company.com,9.0,Excellent
EMP13305,Vijay Sharma,44,M,HR,Data analyst,91211,2021-08-15,Bangalore,vijay8894@company.com,8.2,Poor
EMP20202,Divya Reddy,40,M,it,Software Engineer,147243,2020-02-06,Hyd,pooja8484@company.com,1.6,Average
EMP26103,Vignesh Reddy,unknown,male,Operations,Marketing Analyst,116466,2016-09-06,Delhi,meena8168@company.com,10.5,Poor
EMP25504,Divya Nair,43,M,H.R,software engineer,69620,2021-03-18,Bangalore,vijay2499@company.com,23.0,good
EMP17986,Vignesh Nair,45,F,Marketing,HR Executive,50504,2026-07-23,Hyderabad,anjali8530@company.com,8.0,Good
EMP17795,Ravi Nair,22,Female, IT ,Sales Executive,163621,2020-01-10,Hyderabad,sneha1307@company.com,10.1,Poor
EMP22369,Karthik Iyer,30,,HR,Operations Manager,111587,2019-02-11,Kochi,ravi4206@company.com,6.1,good
EMP10821,Nisha Menon,34,Unknown,it,software engineer,119703,2020-01-05,Chennai ,ravi644@company.com,6.2,Average
EMP20377,Sneha Das,44,F,IT,Accountant,58948,2023-11-15,Mumbai ,vignesh5012@company.com,10.9,Good
EMP15466,Suresh Singh,24,Female,Sales,Marketing Analyst,70773,2023-09-15,Hyderabad,karthik6900@company.com,6.1,excellent
EMP14930,Vignesh Gupta,65,female,Human Resources,Sales Executive,59149,2022-11-17,Hyd,divya7731@company.com,17.9,Excellent
EMP14104,Rahul Rao,37,Unknown,Finance,software engineer,167739,2024-09-20,Chennai,divya17@company.com,18.4,
EMP19866,Pooja Patel,64,Male,Marketing,HR Executive,100260,2024-01-18,Bangalore,pooja5336@company.com,16.5,Average
EMP18130,Anjali Gupta,28,male,Finance ,Marketing Analyst,69118,2016-04-05,Chennai,anjali6651@company.com,23.7,good
EMP25574,Meena Sharma,48,female,IT,Operations Manager,61788,2017-09-19,Hyd,invalidemail,9.5,good
EMP26995,Amit Sharma,65,Unknown,Human Resources,Marketing Analyst,29499,2022-12-01,Mumbai,rahul7970@company.com,6.0,good
EMP21498,Vijay Gupta,32,Male,Finance ,HR Executive,60405,2021-03-19,Chennai,ravi1881@company.com,22.1,Good
EMP17231,Priya Das,41,Female,IT,software engineer,87163,2025-12-18,Mumbai ,priya3026@company.com,7.2,Average
EMP29992,Karthik Iyer,57,female,it,Data analyst,55377,2022-08-20,Kochi,vignesh5309@company.com,8.2,excellent
EMP15452,Amit Verma,56,Male,Finance ,N/A,160660,2016-07-16,Bangalore,amit1368@company.com,12.4,Excellent
EMP20474,Karthik Iyer,25,F,Operations,N/A,149727,2024-01-02,Mumbai ,vijay3826@company.com,21.8,good
EMP20027,Anjali Menon,18,male,Finance,Data analyst,33665,2023-12-09,Kochi,rahul6673@company.com,21.5,Poor
EMP17406,Amit Gupta,22,female,Operations,Sales Executive,58234,2016-12-14,Delhi,sneha2700@company.com,10.0,excellent
EMP22198,Pooja Gupta,34,Unknown,IT,N/A,55005,2023-09-23,Bengaluru,nisha557@company.com,18.9,good
EMP19443,Amit Singh,27,,Sales,N/A,100570,2020-06-12,Kochi,ravi5845@company.com,8.3,
EMP12912,Pooja Kumar,57,,Sales,Accountant,105591,2015-03-04,Mumbai ,suresh8225@company.com,4.2,good
EMP19133,Meena Iyer,64,Female,Sales,Marketing Analyst,67450,2020-07-25,Bengaluru,amit402@company.com,22.1,excellent
EMP24383,Amit Verma,32,Female,H.R,Data analyst,N/A,2021-06-04,Hyderabad,rahul4585@company.com,22.2,
EMP10528,Suresh Singh,32,male,Marketing,Data analyst,51338,2019-03-10,Chennai ,pooja1180@company.com,13.1,Average
EMP15497,Sneha Nair,31,male,HR,software engineer,164170,2024-03-18,Bengaluru,meena7111@company.com,13.5,
EMP25096,Vijay Patel,48,female,HR,Data analyst,103401,2021-11-22,Delhi,rahul8415@company.com,6.1,N/A
EMP23524,Divya Iyer,19,Female, IT ,Operations Manager,175028,2025-06-17,Pune,divya871@company.com,16.9,Good
EMP16777,Pooja Menon,65,M,Finance ,Operations Manager,155676,2020-01-09,Hyd,meena7544@company.com,22.3,N/A
EMP22130,Suresh Rao,53,M,Finance,Operations Manager,75315,2023-07-01,Hyderabad,rahul1505@company.com,10.4,Excellent
EMP14987,Amit Sharma,61,Male,IT,Accountant,74714,2017-08-22,Chennai,rahul7530@company.com,3.2,good
EMP28552,Rahul Das,62,male,  Finance  ,Data analyst,28758,2022-07-19,Chennai ,nisha7464@company.com,5.5,excellent
EMP20863,Karthik Das,24,female,Marketing,Operations Manager,145536,2017-09-15,Kochi,ravi1842@company.com,0.8,Average
EMP13362,Rahul Das,51,male,Sales,software engineer,51804,2020-08-18,Mumbai ,karthik4658@company.com,9.2,good
EMP23730,Anjali Sharma,45,,it,Marketing Analyst,91343,2021-07-23,Chennai,rahul3976@company.com,20.3,Good
EMP25582,Pooja Reddy,43,F,IT,software engineer,66145,2021-06-18,Hyderabad,vignesh6413@company.com,10.1,Excellent
EMP26245,Nisha Patel,62,M,Sales,N/A,174635,2019-01-28,Pune,priya5741@company.com,7.5,
EMP22075,Meena Gupta,56,,HR,Accountant,174191,2015-09-07,Chennai,ravi6125@company.com,20.2,excellent
EMP21531,Ravi Iyer,43,F,Human Resources,Data Analyst,139260,2026-04-04,Chennai,priya1580@company.com,14.6,Excellent
EMP23277,Karthik Nair,54,male,it,Sales Executive,21127,2018-05-20,Chennai,vijay5407@company.com,13.2,Excellent
EMP13990,Pooja Sharma,26,Male,it,Accountant,N/A,2017-07-02,Kochi,rahul2108@company.com,22.3,Average
EMP20566,Sneha Iyer,39,Unknown,it,Software Engineer,173888,2021-05-22,Mumbai,amit7358@company.com,13.0,Excellent
EMP14173,Anjali Iyer,47,M,Marketing,HR Executive,69406,2015-06-06,Bengaluru,sneha286@company.com,19.7,Average
EMP18009,Sneha Singh,63,Unknown,Operations,Data analyst,27710,2023-09-27,Hyderabad,anjali9186@company.com,16.5,good
EMP14077,Ravi Iyer,55,Male,Operations,HR Executive,144140,2020-03-25,Mumbai ,divya5803@company.com,23.7,Good
EMP24005,Sneha Verma,36,Male,Finance ,Sales Executive,55026,2017-01-11,Hyd,priya2056@company.com,20.1,Poor
EMP26636,Suresh Sharma,26,Female,H.R,Sales Executive,68573,2023-04-16,Delhi,sneha364@company.com,16.0,Average
EMP19998,Divya Gupta,25,Female,Operations,Data Analyst,87881,2025-09-24,Hyderabad,pooja9860@company.com,5.9,Poor
EMP12497,Priya Kumar,60,M,IT,software engineer,55931,2016-08-05,Chennai,vijay9391@company.com,14.9,Average
EMP17114,Suresh Verma,41,female,IT,Data analyst,32610,2019-06-09,Bangalore,sneha1110@company.com,2.8,Poor
EMP20647,Vignesh Singh,twenty five,Female,HR,software engineer,44486,2023-12-15,Bangalore,nisha985@company.com,12.0,
EMP18707,Vijay Gupta,22,Female,HR,Data analyst,176585,2024-09-15,Kochi,divya2646@company.com,22.0,N/A
EMP11978,Divya Gupta,22,M,Operations,Marketing Analyst,157939,2022-02-26,Bengaluru,vignesh9773@company.com,16.4,Good
EMP29835,Meena Verma,51,F, IT ,Data analyst,113911,2021-02-22,Hyderabad,divya3144@company.com,13.8,good
EMP11544,Vignesh Singh,20,,Finance ,software engineer,46179,2026-01-10,Mumbai,amit8160@company.com,22.6,
EMP11813,Pooja Sharma,41,Female,Marketing,software engineer,141544,2024-05-12,Mumbai,amit3466@company.com,22.8,N/A
EMP14167,Meena Iyer,46,Unknown,Human Resources,software engineer,123462,2026-04-07,Chennai ,rahul3884@company.com,21.6,N/A
EMP13702,Priya Patel,50,,Marketing,Operations Manager,158616,2020-02-21,Kochi,pooja5089@company.com,14.6,excellent
EMP29950,Nisha Nair,27,,IT,Software Engineer,129810,2022-06-04,Chennai ,vijay1348@company.com,9.9,Excellent
EMP13979,Arun Singh,30,female,Operations,Operations Manager,100539,2017-10-08,Mumbai ,anjali5861@company.com,6.6,Excellent
EMP20784,Vignesh Menon,61,Unknown,Sales,software engineer,115863,2023-06-17,Bengaluru,pooja1555@company.com,21.0,Excellent
EMP11172,Karthik Reddy,57,male,IT,Data analyst,63376,2022-07-11,Hyd,sneha7939@company.com,17.9,
EMP24737,Arun Menon,59,Female,Operations,Data Analyst,67923,2019-06-09,Delhi,rahul3347@company.com,11.4,Good
EMP22115,Vijay Singh,55,F,Operations,software engineer,35041,2022-09-13,Kochi,meena5201@company.com,22.0,good
EMP19246,Divya Verma,27,male,Finance,Data Analyst,87890,2019-12-14,Bengaluru,sneha3842@company.com,5.2,Poor
EMP20412,Vignesh Patel,59,female,IT,N/A,39942,2015-01-09,Bengaluru,rahul8592@company.com,0.2,Poor
EMP15405,Arun Reddy,42,Male,Sales,software engineer,38041,2026-02-21,Bangalore,meena5894@company.com,19.1,excellent
EMP14103,Priya Rao,63,M,Finance ,Data analyst,104274,2023-05-19,Hyd,sneha4308@company.com,0.4,excellent
EMP18001,Rahul Rao,20,,HR,Operations Manager,125965,2019-05-27,Pune,priya7221@company.com,19.6,Good
EMP13229,Rahul Reddy,36,,Operations,Operations Manager,36112,2021-08-06,Bengaluru,nisha8619@company.com,20.6,excellent
EMP14654,Karthik Reddy,62,,Sales,Marketing Analyst,96964,2025-05-02,Bengaluru,rahul9991@company.com,1.4,Excellent
EMP22395,Amit Verma,29,F, IT ,Software Engineer,151348,2017-11-01,Mumbai,divya298@company.com,8.3,Good
EMP17433,Sneha Gupta,36,female,Finance,HR Executive,22466,2023-07-06,Kochi,vijay7402@company.com,10.9,Good
EMP18783,Amit Iyer,54,male,HR,N/A,163585,2016-08-19,Bangalore,rahul7773@company.com,3.2,excellent
EMP18878,Meena Iyer,57,Unknown,Finance ,Data analyst,26095,2018-09-27,Delhi,vignesh2844@company.com,14.9,excellent
EMP16188,Rahul Sharma,27,Female,Operations,software engineer,155413,2023-04-05,Chennai ,vijay6292@company.com,12.3,Average
EMP23527,Priya Patel,43,F,Marketing,Data analyst,26586,2022-06-12,Chennai ,rahul25@company.com,3.5,Poor
EMP24013,Vijay Kumar,36,male,Finance ,HR Executive,146938,2020-12-07,Hyd,pooja9291@company.com,23.7,Excellent
EMP27669,Rahul Verma,41,Female,it,Data Analyst,101111,2021-07-26,Hyderabad,anjali6798@company.com,11.6,Average
EMP18527,Divya Menon,64,,Finance ,Operations Manager,27228,2022-11-14,Bangalore,anjali7550@company.com,4.9,N/A
EMP11640,Pooja Menon,32,M,IT,Operations Manager,49634,2019-11-18,Pune,vignesh4654@company.com,22.0,N/A
EMP17378,Arun Gupta,39,, IT ,Marketing Analyst,129994,2024-07-08,Kochi,karthik533@company.com,10.3,
EMP13436,Suresh Verma,51,female,IT,Marketing Analyst,162308,2025-09-28,Hyderabad,pooja6518@company.com,20.7,excellent
EMP17158,Sneha Patel,24,M,Sales,Marketing Analyst,58747,2022-04-28,Bengaluru,sneha9911@company.com,4.5,N/A
EMP14766,Rahul Verma,-,Male,Sales,Operations Manager,89311,2019-03-05,Hyderabad,priya522@company.com,3.6,good
EMP13797,Suresh Reddy,25,Male,HR,Data Analyst,18742,2021-11-24,Bangalore,anjali5710@company.com,19.9,N/A
EMP10729,Priya Sharma,46,male,Marketing,software engineer,99545,2015-07-03,Bengaluru,amit1732@company.com,17.1,
EMP14550,Sneha Nair,22,Male,it,Accountant,117449,2015-04-23,Chennai ,vijay1190@company.com,7.1,excellent
EMP23754,Meena Rao,44,Female,it,Data analyst,112399,2021-05-31,Chennai,rahul9494@company.com,13.8,Average
EMP13726,Nisha Nair,51,M,IT,HR Executive,85811,2024-12-23,Chennai ,ravi584@company.com,7.8,excellent
EMP17205,Divya Kumar,59,Unknown,Sales,software engineer,21687,2018-04-22,Kochi,vignesh3367@company.com,23.1,Poor
EMP25171,Arun Verma,46,female,Finance,HR Executive,139622,2016-03-15,Delhi,meena9235@company.com,24.3,Good
EMP20737,Amit Kumar,26,Female,H.R,Operations Manager,75005,2017-01-08,Delhi,pooja3705@company.com,16.0,Good
EMP19411,Vignesh Nair,62,,HR,software engineer,162891,2018-11-02,Chennai,anjali3404@company.com,8.2,
EMP19230,Rahul Verma,57,male,IT,software engineer,102105,2017-09-10,Delhi,pooja2334@company.com,4.3,Average
EMP12865,Priya Kumar,32,Male,Sales,N/A,150883,2020-04-16,Bangalore,vignesh5271@company.com,22.6,good
EMP24536,Divya Patel,59,Male,Sales,N/A,35261,2016-05-20,Mumbai ,suresh2700@company.com,22.0,N/A
EMP20013,Meena Singh,57,M,Marketing,Sales Executive,18454,2015-02-23,Bangalore,karthik1846@company.com,3.8,Poor
EMP10727,Anjali Patel,26,Female,Human Resources,Operations Manager,77002,2019-12-22,Delhi,pooja4156@company.com,13.4,excellent
EMP23557,Amit Verma,61,Female,Operations,HR Executive,76708,2025-01-04,Hyderabad,nisha7022@company.com,6.3,N/A
EMP16154,Nisha Gupta,33,F,H.R,Sales Executive,76163,2020-04-23,Hyderabad,priya9133@company.com,13.9,
EMP10674,Divya Singh,30,Unknown,Sales,software engineer,175862,2018-03-04,Delhi,divya6098@company.com,14.5,Good
EMP21848,Meena Kumar,57,Unknown,Human Resources,Marketing Analyst,140274,2021-08-04,Chennai,suresh7725@company.com,6.1,good
EMP22944,Anjali Verma,48,Male,it,Data analyst,31334,2015-07-06,Kochi,meena7090@company.com,4.2,
EMP28403,Anjali Patel,64,F,IT,Data Analyst,19816,2020-03-06,Kochi,divya1426@company.com,17.3,Good
EMP22856,Arun Singh,65,Female,Finance,Accountant,163338,2020-06-01,Pune,divya2940@company.com,14.0,Average
EMP19816,Divya Iyer,61,male,HR,Marketing Analyst,99864,2016-06-08,Hyd,pooja3879@company.com,15.8,excellent
EMP13498,Karthik Menon,48,male,it,Data Analyst,102786,2021-04-02,Mumbai,divya9729@company.com,23.4,N/A
EMP13360,Rahul Sharma,21,Unknown,IT,Operations Manager,129316,2022-01-02,Hyd,amit137@company.com,10.0,
EMP13739,Sneha Gupta,27,Male,Sales,Accountant,56769,2024-06-18,Chennai,vijay5648@company.com,24.7,N/A
EMP17001,Priya Gupta,32,F,Finance ,Software Engineer,119933,2016-06-26,Bangalore,ravi7153@company.com,10.4,excellent
EMP23410,Priya Reddy,39,Unknown,Operations,Data analyst,59385,2024-10-12,Hyderabad,divya2100@company.com,8.1,
EMP24107,Anjali Sharma,,Female,H.R,Data analyst,62690,2015-02-24,Chennai,ravi6541@company.com,24.1,N/A
EMP10350,Sneha Das,30,Female,HR,Sales Executive,158291,2025-07-30,Mumbai,sneha754@company.com,11.4,N/A
EMP18670,Pooja Sharma,57,,Finance,Software Engineer,176782,2026-03-01,Kochi,pooja3604@company.com,6.0,good
EMP10434,Vignesh Gupta,36,male, IT ,Sales Executive,150020,2024-03-02,  Mumbai   ,divya9215@company.com,20.5,excellent
EMP20747,Ravi Patel,56,Unknown,IT,Sales Executive,140448,2022-04-26,Pune,divya8169@company.com,12.5,Good
EMP12111,Arun Nair,19,Female,Marketing,Data Analyst,148145,2022-12-15,Bengaluru,divya3590@company.com,20.7,good
EMP12819,Nisha Menon,45,male,HR,software engineer,161978,2025-11-01,Hyd,pooja5284@company.com,11.0,Poor
EMP15902,Pooja Das,47,Unknown,Finance ,Data analyst,104234,2023-10-10,Mumbai ,karthik1127@company.com,17.4,excellent
EMP26725,Priya Das,65,Female,H.R,Data Analyst,108629,2020-10-16,Pune,vignesh8390@company.com,3.6,Poor
EMP11281,Vijay Sharma,27,Male,HR,Sales Executive,124761,2016-11-14,Mumbai,arun5520@company.com,15.6,Poor
EMP27753,Rahul Gupta,0,,it,Data Analyst,119863,2016-12-22,Bengaluru,rahul3916@company.com,14.0,Poor
EMP29652,Nisha Verma,32,male,IT,N/A,30812,2024-06-27,Bangalore,priya4005@company.com,11.3,
EMP25396,Rahul Gupta,36,female,it,Marketing Analyst,96790,2019-10-10,Bengaluru,vignesh7530@company.com,21.9,Poor
EMP14787,Nisha Singh,55,female,HR,Operations Manager,118269,2018-05-31,Hyderabad,meena917@company.com,3.8,N/A
EMP26306,Pooja Kumar,39,, IT ,Data Analyst,unknown,2025-06-02,Mumbai,sneha4480@company.com,7.5,good
EMP27513,Karthik Rao,32,female,it,Accountant,36727,2020-08-27,Chennai,arun4292@company.com,17.8,Average
EMP17190,Amit Sharma,64,F,it,Software Engineer,68877,2025-09-17,Bengaluru,rahul302@company.com,14.8,Good
EMP28593,Nisha Reddy,,M,HR,software engineer,102325,2026-02-24,Delhi,nisha4462@company.com,17.7,Good
EMP25425,Ravi Sharma,62,Male,Sales,Software Engineer,144960,2026-06-18,Hyderabad,meena3340@company.com,7.6,excellent
EMP24606,Vignesh Reddy,39,male,Finance,N/A,147466,2024-08-26,Chennai ,priya3500@company.com,10.7,Good
EMP11591,Suresh Rao,54,Male,it,Operations Manager,24094,2015-05-10,Mumbai,nisha8528@company.com,4.0,excellent
EMP23108,Rahul Menon,38,,H.R,Software Engineer,147154,2020-11-06,Hyderabad,divya4680@company.com,17.9,
EMP16560,Rahul Gupta,35,F,Operations,Sales Executive,64193,2023-07-21,Delhi,karthik6920@company.com,10.1,Average
EMP28918,Ravi Nair,30,female,Finance,Marketing Analyst,140367,2025-08-01,Mumbai,sneha1311@company.com,5.9,Good
EMP25034,Vignesh Reddy,25,male,it,Operations Manager,154842,2016-06-12,Mumbai,karthik4413@company.com,6.1,N/A
EMP15048,Anjali Patel,65,male,Marketing,N/A,155874,2023-09-06,Delhi,suresh3980@company.com,7.4,
EMP18227,Divya Verma,39,Female,Operations,HR Executive,115113,2020-02-03,Pune,meena9339@company.com,21.9,Poor
EMP25309,Karthik Verma,40,female,Finance ,Data analyst,21733,2021-04-09,Bangalore,suresh8598@company.com,21.4,Poor
EMP14613,Vijay Patel,33,, IT ,Accountant,178992,2021-10-06,Kochi,nisha8746@company.com,3.0,good
EMP19339,Amit Reddy,19,Unknown,Sales,Operations Manager,139390,2021-02-11,Delhi,amit5263@company.com,15.5,Good
EMP11654,Suresh Patel,47,Unknown,Finance,software engineer,87602,2019-09-27,Bangalore,meena4475@company.com,7.3,excellent
EMP12385,Rahul Gupta,50,M, IT ,Marketing Analyst,58992,2021-12-20,Pune,ravi6487@company.com,20.7,
EMP11787,Pooja Menon,23,,Sales,Sales Executive,91144,2023-04-16,Kochi,test@,20.6,Excellent
EMP20491,Nisha Nair,25,male,IT,HR Executive,-,2017-07-30,Bangalore,suresh763@company.com,1.6,excellent
EMP15310,Anjali Das,55,female,H.R,Data Analyst,unknown,2021-01-15,Bangalore,sneha1490@company.com,17.8,excellent
EMP14217,Rahul Nair,54,Female,Marketing,HR Executive,95429,2020-11-12,Bangalore,amit4846@company.com,10.4,Average
EMP13772,Rahul Gupta,19,M, IT ,Software Engineer,107899,2020-07-14,Bengaluru,meena7876@company.com,9.0,good
EMP24178,Ravi Verma,51,Female,Sales,Sales Executive,155290,2021-04-22,Mumbai,priya2278@company.com,2.4,Average
EMP10010,Karthik Iyer,60,female,Sales,Sales Executive,74293,2021-02-09,Hyderabad,rahul7933@company.com,1.2,Good
EMP22312,Pooja Reddy,-5,Male,Finance ,software engineer,155369,2024-06-12,Hyd,arun224@company.com,20.8,good
EMP18037,Arun Nair,60,Male,Sales,Data Analyst,103662,2023-06-20,Chennai ,rahul336@company.com,12.4,Average
EMP28337,Vignesh Menon,33,M,it,HR Executive,27498,2024-03-19,Chennai,meena5349@company.com,13.1,N/A
EMP19483,Divya Reddy,56,female,IT,N/A,35776,2015-10-08,Mumbai ,arun4882@company.com,11.1,Poor
EMP14065,Vignesh Reddy,59,M,it,N/A,106535,2025-04-13,Bengaluru,divya443@company.com,19.5,good
EMP19343,Arun Kumar,43,male,  HR  ,Data Analyst,70369,2018-11-19,Pune,priya6446@company.com,7.4,Good
EMP15477,Rahul Kumar,26,M,Human Resources,Data Analyst,161178,2015-12-25,Bengaluru,amit4520@company.com,19.2,Excellent
EMP20330,Meena Kumar,53,Male,H.R,software engineer,138971,2016-02-02,Bangalore,suresh2443@company.com,21.0,N/A
EMP21732,Amit Singh,52,Unknown,HR,Sales Executive,152915,2015-01-14,Delhi,priya7895@company.com,21.6,good
EMP15894,Divya Singh,47,Male,Operations,Software Engineer,162787,2023-08-06,Bengaluru,anjali5654@company.com,13.2,Average
EMP12267,Ravi Menon,22,Unknown, IT ,HR Executive,139192,2024-10-27,Bangalore,priya6226@company.com,23.4,excellent
EMP13687,Amit Kumar,64,Unknown,Finance ,Operations Manager,120534,2025-04-24,Mumbai ,pooja1088@company.com,5.8,N/A
EMP23544,Vijay Nair,65,female,Human Resources,Data Analyst,34972,2018-03-06,Kochi,suresh3766@company.com,19.5,Poor
EMP15593,Arun Rao,42,male,Sales,Data Analyst,63509,2026-06-30,Mumbai,nisha1021@company.com,9.4,Excellent
EMP12970,Nisha Reddy,31,F,Sales,HR Executive,170531,2025-05-11,Bengaluru,karthik622@company.com,3.5,Excellent
EMP23848,Divya Das,49,male,Human Resources,Data analyst,143622,2015-06-17,Chennai ,ravi2374@company.com,11.1,Good
EMP21949,Pooja Reddy,40,Unknown,Marketing,HR Executive,44793,2015-09-12,Bangalore,vignesh7428@company.com,7.7,good
EMP10454,Suresh Sharma,26,male,it,Accountant,167301,2025-02-17,Delhi,sneha7216@company.com,2.8,Average
EMP14867,Vijay Nair,28,male,Human Resources,Operations Manager,173028,2018-07-16,Mumbai ,divya1743@company.com,12.6,Excellent
EMP11711,Karthik Das,22,male,Sales,Software Engineer,122670,2022-08-13,Pune,anjali788@company.com,23.6,Excellent
EMP12396,Suresh Kumar,24,female, IT ,Data analyst,79761,2019-11-29,Bengaluru,sneha1973@company.com,10.9,Good
EMP11271,Rahul Menon,27,Unknown,H.R,Data Analyst,38537,2023-12-16,Kochi,karthik2160@company.com,24.2,excellent
EMP17845,Pooja Kumar,40,F,Sales,N/A,162516,2016-10-02,Hyd,arun752@company.com,10.6,N/A
EMP21741,Meena Verma,51,,Sales,N/A,95154,2022-04-04,Delhi,amit7316@company.com,1.4,N/A
EMP18368,Divya Reddy,59,Male,Sales,Data analyst,35889,2023-05-03,Hyd,pooja8347@company.com,12.7,Good
EMP19814,Arun Reddy,35,,Sales,Accountant,171184,2017-02-26,Kochi,vijay1387@company.com,3.7,good
